POSTE;DATE;RR;DRR;TM;FXY;DXY;UM
75114001;20161025;0,0;0;13,2;3,2;20;86
75114001;20161026;0,0;;11,5;3,6;330;82
75114001;20161027;0,0;0;11,2;3,5;200;81
75114001;20161028;0,0;0;11,5;3,0;60;75
75114001;20161029;0,2;0;12,5;3,8;70;75
75114001;20161030;0,0;0;12,3;4,0;40;69
75114001;20161031;0,0;0;12,4;3,8;60;68
75114001;20161101;0,0;0;11,0;3,0;10;73
75114001;20161102;0,0;18;10,2;5,0;300;64
75114001;20161103;0,0;0;7,1;3,3;150;67
75114001;20161104;8,2;872;6,5;3,5;180;83
75114001;20161105;0,2;60;8,8;5,1;330;73
75114001;20161106;0,0;10;6,4;4,7;330;66
75114001;20161107;8,3;199;3,3;4,7;180;81
75114001;20161108;3,8;481;5,6;4,7;330;73
75114001;20161109;9,8;481;7,5;7,5;290;79
75114001;20161110;6,5;229;9,0;5,1;250;78
75114001;20161111;0,0;0;6,9;5,4;330;64
75114001;20161112;5,2;766;4,2;4,2;150;79
75114001;20161113;1,0;125;8,4;5,2;10;83
75114001;20161114;0,6;311;7,7;4,5;70;75
75114001;20161115;0,6;139;11,0;3,6;220;83
75114001;20161116;0,0;17;12,4;5,2;260;76
75114001;20161117;8,7;288;12,1;7,6;210;69
75114001;20161118;0,0;0;9,0;8,1;250;61
75114001;20161119;0,8;95;7,0;7,5;170;64
75114001;20161120;8,2;632;11,4;10,2;200;71
75114001;20161121;0,6;103;12,3;8,0;220;68
75114001;20161122;6,3;411;10,4;5,7;190;67
75114001;20161123;1,4;77;11,8;4,9;60;70
75114001;20161124;0,0;0;11,0;5,5;30;66
75114001;20161125;0,2;88;8,9;6,0;30;66
75114001;20161126;0,0;94;9,5;3,6;80;66
75114001;20161127;0,0;0;7,7;6,2;60;63
75114001;20161128;0,0;0;4,5;7,6;60;49
75114001;20161129;0,0;;1,5;5,3;60;50
75114001;20161130;0,0;0;1,8;2,6;30;54
75114001;20161201;0,0;0;2,7;2,6;320;60
75114001;20161202;0,0;0;6,0;4,5;60;71
75114001;20161203;0,0;0;5,2;5,8;60;63
75114001;20161204;0,0;0;2,4;4,7;100;62
75114001;20161205;0,0;0;4,5;2,5;130;65
75114001;20161206;0,0;0;5,3;2,7;150;69
75114001;20161207;0,0;0;5,4;3,5;180;69
75114001;20161208;0,0;0;5,0;3,6;180;69
75114001;20161209;0,0;0;6,1;3,1;200;72
75114001;20161210;0,0;;4,4;4,2;200;80
75114001;20161211;0,0;;8,2;4,4;300;71
75114001;20161212;5,4;385;5,0;4,9;210;75
75114001;20161213;1,0;46;7,2;4,2;190;67
75114001;20161214;0,0;0;6,1;3,7;160;62
75114001;20161215;0,0;0;5,4;3,7;150;68
75114001;20161216;0,0;0;8,0;3,3;130;60
75114001;20161217;0,0;0;5,7;4,3;360;68
75114001;20161218;0,0;48;3,5;2,8;90;76
75114001;20161219;0,0;0;4,9;5,0;100;63
75114001;20161220;0,0;0;4,4;4,0;100;59
75114001;20161221;14,7;739;4,6;5,2;210;65
75114001;20161222;1,7;;7,8;5,6;180;72
75114001;20161223;0,6;;4,9;6,6;210;71
75114001;20161224;0,0;0;8,4;5,5;220;65
75114001;20161225;0,0;43;9,6;4,6;220;61
75114001;20161226;0,0;47;9,6;5,7;340;57
75114001;20161227;0,0;0;4,7;3,4;80;56
75114001;20161228;0,0;0;4,0;4,0;90;54
75114001;20161229;0,0;;0,7;4,3;90;62
75114001;20161230;0,0;;-1,6;2,4;190;73
75114001;20161231;0,0;;-3,1;3,6;200;75
75114001;20170101;0,2;49;-2,0;4,6;180;74
75114001;20170102;1,6;189;1,7;4,1;30;71
75114001;20170103;0,0;0;1,4;3,8;220;67
75114001;20170104;0,8;155;4,5;5,5;350;60
75114001;20170105;0,0;5;3,7;4,8;320;54
75114001;20170106;0,0;0;-0,6;4,0;110;55
75114001;20170107;0,2;607;-0,4;3,7;220;84
75114001;20170108;0,0;91;6,7;2,6;320;93
75114001;20170109;4,8;484;6,7;6,4;300;95
75114001;20170110;2,4;116;6,5;6,4;300;86
75114001;20170111;0,4;167;8,1;6,1;310;84
75114001;20170112;6,7;627;6,7;11,9;260;81
75114001;20170113;1,4;170;3,7;7,6;310;78
75114001;20170114;0,8;125;3,2;9,1;320;81
75114001;20170115;4,2;592;2,2;4,3;180;89
75114001;20170116;0,0;;2,1;4,1;60;86
75114001;20170117;0,0;17;-1,3;6,9;40;80
75114001;20170118;0,0;0;-1,5;6,2;50;68
75114001;20170119;0,0;0;-1,4;6,3;60;67
75114001;20170120;0,0;0;-1,1;4,8;120;66
75114001;20170121;0,0;0;-1,2;3,4;100;75
75114001;20170122;0,0;0;1,1;4,0;30;68
75114001;20170123;0,0;0;-0,5;3,9;20;84
75114001;20170124;0,0;46;0,4;3,3;70;89
75114001;20170125;0,0;0;-0,7;4,9;120;80
75114001;20170126;0,0;30;-1,2;5,1;130;69
75114001;20170127;0,0;100;4,9;4,5;150;73
75114001;20170128;0,0;19;7,6;6,5;220;76
75114001;20170129;1,2;194;5,4;4,8;180;90
75114001;20170130;1,4;388;9,6;6,7;210;90
75114001;20170131;0,6;161;11,4;3,0;160;94
75114001;20170201;0,0;0;10,4;5,2;200;88
75114001;20170202;0,2;163;10,4;5,9;190;81
75114001;20170203;6,8;398;8,5;8,0;150;82
75114001;20170204;10,1;533;6,0;7,4;290;90
75114001;20170205;0,8;294;7,5;7,9;350;85
75114001;20170206;7,1;238;7,0;6,6;340;76
75114001;20170207;2,2;184;7,6;6,6;310;81
75114001;20170208;0,0;0;6,3;6,2;360;80
75114001;20170209;0,0;0;3,9;5,5;10;80
75114001;20170210;0,2;;1,8;5,2;20;75
75114001;20170211;0,0;23;0,8;4,3;320;80
75114001;20170212;0,0;101;4,3;5,3;100;82
75114001;20170213;0,0;36;6,2;5,7;110;70
75114001;20170214;0,6;212;8,0;4,8;160;75
75114001;20170215;1,4;65;11,7;5,1;210;72
75114001;20170216;3,2;152;10,4;3,2;200;89
75114001;20170217;0,0;0;7,7;3,0;350;87
75114001;20170218;0,0;0;6,4;3,5;110;85
75114001;20170219;0,0;0;7,5;4,6;340;79
75114001;20170220;0,0;47;10,5;4,9;250;85
75114001;20170221;0,0;1;11,5;5,5;280;84
75114001;20170222;0,0;0;11,2;6,5;250;75
75114001;20170223;0,4;45;9,9;8,1;270;71
75114001;20170224;0,0;18;6,7;7,0;330;66
75114001;20170225;0,0;0;6,7;5,4;220;64
75114001;20170226;0,0;0;9,8;7,0;230;74
75114001;20170227;5,2;157;9,4;12,3;260;74
75114001;20170228;2,8;192;6,2;7,5;220;76
75114001;20170301;9,1;547;8,5;6,9;180;84
75114001;20170302;0,0;0;8,8;6,6;260;64
75114001;20170303;4,8;323;11,0;4,9;150;66
75114001;20170304;11,7;551;8,4;5,7;160;89
75114001;20170305;8,3;320;6,9;9,4;280;79
75114001;20170306;15,1;496;6,4;8,5;260;83
75114001;20170307;0,6;226;7,5;5,2;300;72
75114001;20170308;0,4;282;10,6;7,0;250;90
75114001;20170309;0,0;2;12,9;5,0;270;85
75114001;20170310;0,0;0;9,1;3,8;90;88
75114001;20170311;0,0;0;11,1;3,1;110;62
75114001;20170312;0,0;0;11,9;6,2;320;69
75114001;20170313;0,0;0;11,4;6,7;10;75
75114001;20170314;0,0;0;10,6;5,9;320;74
75114001;20170315;0,0;0;12,0;4,4;360;74
75114001;20170316;0,0;0;13,8;3,8;150;67
75114001;20170317;0,8;125;10,4;6,2;280;70
75114001;20170318;0,2;33;11,4;7,7;270;81
75114001;20170319;0,0;0;12,4;6,0;250;77
75114001;20170320;0,2;38;11,4;6,8;220;73
75114001;20170321;1,4;35;9,2;5,8;320;68
75114001;20170322;0,2;70;8,8;6,9;180;70
75114001;20170323;12,5;475;9,6;6,6;120;80
75114001;20170324;3,6;160;10,4;6,0;50;85
75114001;20170325;0,0;0;12,6;9,0;50;54
75114001;20170326;0,0;0;12,9;4,2;150;56
75114001;20170327;0,0;0;13,9;5,0;150;55
75114001;20170328;0,0;0;13,5;6,2;250;65
75114001;20170329;0,0;0;14,3;4,3;180;63
75114001;20170330;0,0;0;16,9;5,3;130;53
75114001;20170331;4,0;130;14,8;6,0;220;65
75114001;20170401;0,0;0;12,5;4,7;220;69
75114001;20170402;0,0;0;13,6;4,5;60;63
75114001;20170403;0,0;0;14,4;3,8;360;57
75114001;20170404;0,0;0;13,3;6,3;10;66
75114001;20170405;0,0;0;11,5;8,1;20;68
75114001;20170406;0,0;0;10,6;6,3;30;61
75114001;20170407;0,0;0;12,9;3,5;40;60
75114001;20170408;0,0;0;15,1;3,3;10;58
75114001;20170409;0,0;0;17,8;2,7;210;48
75114001;20170410;0,0;0;13,1;5,9;320;63
75114001;20170411;0,0;0;12,0;4,9;60;53
75114001;20170412;0,0;0;12,9;5,8;330;58
75114001;20170413;0,0;0;12,1;3,8;300;69
75114001;20170414;0,0;5;13,1;4,5;340;57
75114001;20170415;0,6;156;11,7;5,2;310;72
75114001;20170416;0,0;0;10,8;5,0;330;63
75114001;20170417;0,2;23;10,4;6,9;360;68
75114001;20170418;0,4;92;8,1;6,6;20;60
75114001;20170419;0,0;0;7,9;6,9;20;52
75114001;20170420;0,0;0;8,6;4,6;60;42
75114001;20170421;0,0;0;12,4;4,4;20;47
75114001;20170422;0,0;0;12,1;5,5;10;67
75114001;20170423;0,0;0;10,9;5,1;40;52
75114001;20170424;0,4;78;12,2;6,0;320;49
75114001;20170425;0,0;58;8,6;7,2;10;53
75114001;20170426;4,4;110;6,4;5,9;350;67
75114001;20170427;0,8;167;7,4;6,0;330;59
75114001;20170428;0,6;79;9,4;5,1;320;71
75114001;20170429;0,0;0;12,3;5,0;100;60
75114001;20170430;10,5;268;12,4;7,4;240;64
75114001;20170501;0,0;34;11,2;7,7;220;64
75114001;20170502;0,8;80;12,8;5,3;10;63
75114001;20170503;18,0;620;10,0;4,1;320;89
75114001;20170504;4,4;146;11,6;4,8;40;83
75114001;20170505;0,0;0;13,5;4,9;80;73
75114001;20170506;9,5;814;12,1;4,3;300;84
75114001;20170507;0,2;172;11,6;5,3;320;82
75114001;20170508;0,2;99;10,6;6,1;360;78
75114001;20170509;0,0;0;12,2;5,8;20;59
75114001;20170510;0,0;23;15,6;4,6;100;52
75114001;20170511;0,8;189;16,2;5,7;200;75
75114001;20170512;13,8;141;15,5;6,2;240;83
75114001;20170513;0,0;1;15,8;5,5;210;73
75114001;20170514;0,8;42;15,7;5,3;220;68
75114001;20170515;0,0;0;18,3;4,1;230;63
75114001;20170516;0,0;0;22,3;4,8;180;54
75114001;20170517;7,7;;22,5;7,0;260;62
75114001;20170518;14,7;474;15,9;7,1;280;84
75114001;20170519;2,4;65;12,1;7,4;240;74
75114001;20170520;0,0;0;13,4;4,9;180;69
75114001;20170521;0,0;0;17,0;4,4;160;59
75114001;20170522;0,0;;20,3;3,8;120;55
75114001;20170523;0,0;0;19,7;6,0;330;65
75114001;20170524;0,0;0;19,8;4,9;30;69
75114001;20170525;0,0;0;22,1;5,7;70;54
75114001;20170526;0,0;0;23,4;6,2;90;50
75114001;20170527;0,8;;24,6;4,7;30;59
75114001;20170528;0,4;;24,9;4,3;20;
75114001;20170529;0,0;;24,3;5,7;250;
75114001;20170530;0,0;0;19,6;;;66
75114001;20170531;0,0;;19,8;;;59
75114001;20170601;0,0;0;22,5;;;57
75114001;20170602;3,2;103;21,8;;;70
75114001;20170603;2,2;219;16,8;;;78
75114001;20170604;0,0;0;15,9;;;59
75114001;20170605;7,2;275;18,6;;;57
75114001;20170606;3,6;61;14,2;;;70
75114001;20170607;0,0;0;15,3;;;62
75114001;20170608;10,6;231;20,5;;;60
75114001;20170609;0,0;0;18,9;;;64
75114001;20170610;0,0;0;22,1;;;54
75114001;20170611;0,0;9;23,2;;;55
75114001;20170612;0,0;0;17,7;;;60
75114001;20170613;0,0;0;19,3;4,2;100;57
75114001;20170614;0,0;0;23,5;4,2;90;54
75114001;20170615;0,0;0;23,4;6,6;330;60
75114001;20170616;0,0;0;18,5;5,4;330;61
75114001;20170617;0,0;0;22,1;4,8;50;59
75114001;20170618;0,0;0;25,1;5,4;70;54
75114001;20170619;0,0;0;27,0;3,7;150;44
75114001;20170620;0,0;0;28,7;4,4;40;45
75114001;20170621;0,0;2;30,3;4,1;260;45
75114001;20170622;0,0;0;27,4;6,8;260;56
75114001;20170623;0,0;0;19,9;5,1;310;62
75114001;20170624;0,0;0;21,4;5,8;260;54
75114001;20170625;0,0;0;22,5;5,4;340;59
75114001;20170626;0,2;96;23,3;4,6;90;60
75114001;20170627;11,7;186;21,3;4,5;130;81
75114001;20170628;5,2;188;19,2;6,0;290;77
75114001;20170629;1,4;88;17,1;6,2;230;72
75114001;20170630;5,6;207;16,5;4,7;210;83
75114001;20170701;6,9;368;16,9;5,7;330;79
75114001;20170702;1,0;167;17,5;4,1;290;77
75114001;20170703;0,0;0;19,7;4,9;360;65
75114001;20170704;0,0;;22,2;4,1;30;60
75114001;20170705;0,0;8;25,8;3,6;20;53
75114001;20170706;2,0;29;26,5;6,1;200;59
75114001;20170707;0,0;0;27,1;5,4;10;50
75114001;20170708;0,0;0;24,6;5,1;30;53
75114001;20170709;67,7;260;23,1;5,1;250;70
75114001;20170710;11,0;195;18,9;4,6;270;86
75114001;20170711;1,0;127;19,6;5,9;250;67
75114001;20170712;0,2;39;19,7;5,8;220;73
75114001;20170713;0,0;25;20,0;4,4;70;63
75114001;20170714;0,0;0;19,0;6,6;330;56
75114001;20170715;0,0;0;20,5;4,6;340;56
75114001;20170716;0,0;0;23,3;5,9;30;63
75114001;20170717;0,0;0;23,9;5,0;60;63
75114001;20170718;0,0;0;27,0;4,4;120;56
75114001;20170719;0,4;51;24,7;6,5;220;63
75114001;20170720;0,0;14;19,9;6,6;230;65
75114001;20170721;0,0;0;20,7;5,4;190;53
75114001;20170722;3,0;109;17,9;6,3;330;75
75114001;20170723;5,0;294;17,3;6,0;230;70
75114001;20170724;0,4;43;16,5;7,8;330;81
75114001;20170725;0,0;71;18,2;6,0;340;70
75114001;20170726;0,2;91;18,9;5,6;250;77
75114001;20170727;1,0;91;19,3;4,6;270;70
75114001;20170728;0,0;0;19,8;5,7;230;61
75114001;20170729;0,0;0;23,1;7,8;230;61
75114001;20170730;0,0;0;21,8;7,4;250;56
75114001;20170731;0,6;41;19,4;3,5;270;66
75114001;20170801;0,0;0;21,2;5,2;330;60
75114001;20170802;0,4;57;23,5;5,6;220;52
75114001;20170803;0,0;0;22,5;7,5;240;57
75114001;20170804;2,6;75;21,7;5,9;260;61
75114001;20170805;0,0;0;19,1;6,3;330;65
75114001;20170806;0,0;0;18,7;4,7;30;56
75114001;20170807;0,6;77;21,0;4,0;30;46
75114001;20170808;2,4;203;16,8;5,9;290;76
75114001;20170809;6,5;159;15,3;3,9;230;81
75114001;20170810;16,0;329;15,0;4,2;360;84
75114001;20170811;0,0;5;17,2;5,8;340;71
75114001;20170812;1,8;87;17,2;5,2;250;81
75114001;20170813;0,0;0;17,7;2,9;330;66
75114001;20170814;1,4;20;20,9;3,1;200;63
75114001;20170815;0,4;28;21,1;5,3;210;76
75114001;20170816;0,0;19;20,5;3,8;10;71
75114001;20170817;15,4;282;19,7;5,6;220;86
75114001;20170818;4,6;205;19,0;5,4;260;80
75114001;20170819;0,0;0;16,8;5,2;260;65
75114001;20170820;0,0;0;17,7;3,4;240;60
75114001;20170821;0,0;0;20,1;3,7;230;72
75114001;20170822;0,0;5;22,7;5,2;110;69
75114001;20170823;0,0;0;21,7;6,0;330;72
75114001;20170824;0,0;4;20,2;4,6;30;68
75114001;20170825;13,0;155;19,5;3,8;170;86
75114001;20170826;0,6;55;22,4;4,1;30;76
75114001;20170827;3,2;57;22,9;4,8;280;71
75114001;20170828;0,0;0;24,6;3,2;110;67
75114001;20170829;0,0;1;26,4;4,3;200;59
75114001;20170830;2,2;249;19,3;7,0;330;80
75114001;20170831;0,0;14;16,6;5,0;270;67
75114001;20170901;13,2;239;16,0;5,1;280;74
75114001;20170902;0,2;8;16,1;5,3;350;71
75114001;20170903;0,0;84;16,7;4,2;210;70
75114001;20170904;0,0;0;20,2;4,1;210;69
75114001;20170905;0,0;6;20,1;5,2;290;76
75114001;20170906;0,0;0;17,3;5,4;270;68
75114001;20170907;0,2;27;16,6;5,4;250;70
75114001;20170908;15,7;586;16,4;6,6;230;84
75114001;20170909;5,9;90;14,4;5,6;260;80
75114001;20170910;1,8;132;15,1;7,5;220;78
75114001;20170911;0,2;10;14,9;8,2;260;73
75114001;20170912;1,0;173;15,0;8,4;220;72
75114001;20170913;36,1;874;15,0;8,9;220;88
75114001;20170914;3,6;42;13,1;7,2;270;79
75114001;20170915;0,0;0;12,9;6,0;260;72
75114001;20170916;0,4;69;12,2;4,0;260;76
75114001;20170917;2,8;86;11,4;5,0;270;87
75114001;20170918;4,6;360;12,0;5,0;270;85
75114001;20170919;0,2;89;12,9;5,1;330;78
75114001;20170920;0,0;0;12,8;3,6;190;79
75114001;20170921;0,0;4;14,7;3,8;160;72
75114001;20170922;0,0;15;15,4;3,6;320;74
75114001;20170923;0,0;0;15,1;3,0;120;73
75114001;20170924;0,0;8;17,0;3,4;130;68
75114001;20170925;1,0;229;17,8;3,3;130;72
75114001;20170926;0,2;36;16,9;2,8;50;81
75114001;20170927;0,2;14;15,7;3,0;210;87
75114001;20170928;0,4;73;17,3;3,3;210;85
75114001;20170929;14,8;273;19,2;4,3;330;81
75114001;20170930;0,4;155;15,5;5,4;330;73
75114001;20171001;1,0;233;14,4;5,6;180;90
75114001;20171002;8,7;379;17,0;6,3;260;86
75114001;20171003;0,2;0;14,0;5,3;340;73
75114001;20171004;0,0;0;13,6;4,5;260;73
75114001;20171005;1,4;66;12,9;6,1;340;84
75114001;20171006;0,0;0;11,7;5,7;330;70
75114001;20171007;0,2;42;11,8;6,3;260;75
75114001;20171008;0,0;7;14,6;3,6;300;81
75114001;20171009;0,6;52;14,7;3,4;270;77
75114001;20171010;0,0;0;15,3;4,1;260;81
75114001;20171011;0,0;0;16,1;5,2;230;76
75114001;20171012;0,0;4;17,0;5,2;260;78
75114001;20171013;0,0;0;17,1;3,2;210;82
75114001;20171014;0,2;0;16,7;3,3;160;81
75114001;20171015;0,2;0;17,3;4,8;200;79
75114001;20171016;0,0;0;19,1;5,2;160;75
75114001;20171017;0,0;0;18,1;2,8;160;77
75114001;20171018;0,2;0;16,2;3,6;190;78
75114001;20171019;6,7;105;16,9;7,0;210;75
75114001;20171020;0,0;84;13,5;7,1;260;76
75114001;20171021;0,4;61;13,9;9,4;260;76
75114001;20171022;4,4;300;11,0;6,7;260;76
75114001;20171023;3,2;477;12,7;4,1;240;88
75114001;20171024;1,4;122;15,7;4,1;260;92
75114001;20171025;0,4;0;15,6;3,6;230;86
75114001;20171026;0,0;0;13,5;4,1;330;94
75114001;20171027;0,0;0;13,3;5,1;20;78
75114001;20171028;0,0;41;11,4;5,4;270;78
75114001;20171029;1,2;228;12,0;6,7;10;83
75114001;20171030;0,0;0;8,9;5,1;20;75
75114001;20171031;0,2;0;8,3;2,4;360;78
75114001;20171101;0,0;0;8,8;3,3;160;78
75114001;20171102;0,0;0;11,1;3,2;280;82
75114001;20171103;0,0;5;12,6;3,5;140;81
75114001;20171104;3,6;312;12,5;6,8;320;86
75114001;20171105;0,0;1;8,1;5,7;320;78
75114001;20171106;0,0;0;7,3;5,4;30;71
75114001;20171107;0,0;0;5,4;2,5;270;74
75114001;20171108;0,0;4;6,3;3,7;50;74
75114001;20171109;1,0;119;9,1;3,1;340;75
75114001;20171110;0,8;262;10,8;5,4;270;83
75114001;20171111;8,8;1095;11,7;6,6;260;90
75114001;20171112;9,7;286;9,2;10,0;350;80
75114001;20171113;0,0;0;7,4;6,7;330;74
75114001;20171114;0,0;0;7,2;3,3;270;78
75114001;20171115;0,0;0;7,4;2,9;190;86
75114001;20171116;0,0;3;8,7;2,9;160;80
75114001;20171117;0,0;49;9,3;3,6;40;83
75114001;20171118;1,4;135;7,2;5,3;270;83
75114001;20171119;0,0;0;7,6;5,2;360;78
75114001;20171120;0,0;;7,9;5,6;230;86
75114001;20171121;0,0;0;9,4;5,5;250;86
75114001;20171122;0,0;0;10,7;6,0;190;72
75114001;20171123;6,7;225;13,6;8,0;220;77
75114001;20171124;0,4;99;10,8;6,4;220;85
75114001;20171125;0,8;65;6,2;6,7;310;79
75114001;20171126;0,0;0;5,4;4,9;290;77
75114001;20171127;14,7;918;7,3;7,6;230;86
75114001;20171128;1,0;32;6,8;5,6;230;83
75114001;20171129;1,0;70;3,9;5,0;300;85
75114001;20171130;5,0;240;3,2;5,8;300;83
75114001;20171201;0,0;82;2,7;5,5;20;83
75114001;20171202;0,0;0;0,5;4,2;10;86
75114001;20171203;0,4;310;1,2;3,8;230;93
75114001;20171204;0,0;5;7,0;4,4;330;85
75114001;20171205;0,0;10;6,2;2,5;210;91
75114001;20171206;0,0;0;5,8;4,7;190;86
75114001;20171207;3,6;365;5,5;9,4;220;88
75114001;20171208;2,4;267;3,7;7,5;290;82
75114001;20171209;4,6;335;2,5;5,0;220;83
75114001;20171210;25,6;652;6,3;10,2;260;85
75114001;20171211;3,2;339;6,7;11,1;220;84
75114001;20171212;0,0;59;3,7;4,7;260;81
75114001;20171213;13,6;659;6,9;8,9;270;89
75114001;20171214;3,0;313;5,8;8,8;290;80
75114001;20171215;2,6;220;5,2;7,2;260;84
75114001;20171216;0,4;82;5,2;6,2;340;75
75114001;20171217;4,8;485;4,7;4,3;220;86
75114001;20171218;0,0;0;7,2;6,5;10;83
75114001;20171219;0,0;0;4,3;3,3;350;91
75114001;20171220;0,6;318;7,8;3,8;280;90
75114001;20171221;1,2;363;10,1;4,2;320;94
75114001;20171222;1,6;403;10,1;3,8;310;91
75114001;20171223;0,0;10;9,5;3,9;280;89
75114001;20171224;0,2;209;8,7;4,4;230;88
75114001;20171225;2,2;281;5,7;6,5;190;89
75114001;20171226;5,4;405;6,6;8,3;190;83
75114001;20171227;3,0;448;5,2;9,6;330;82
75114001;20171228;0,0;0;3,1;5,1;310;79
75114001;20171229;15,1;522;4,8;9,5;230;84
75114001;20171230;0,8;255;12,9;8,1;260;86
75114001;20171231;1,0;142;12,2;9,6;220;75
75114001;20180101;14,5;426;8,0;9,2;300;79
75114001;20180102;5,7;294;8,7;8,5;230;85
75114001;20180103;11,0;573;9,9;12,5;310;75
75114001;20180104;8,7;497;11,6;9,2;260;85
75114001;20180105;0,6;35;8,7;6,9;220;87
75114001;20180106;2,8;385;7,6;4,6;40;87
75114001;20180107;0,8;154;6,6;7,6;40;85
75114001;20180108;0,0;0;7,0;5,6;60;80
75114001;20180109;2,6;457;6,6;4,8;190;90
75114001;20180110;0,4;77;7,9;4,2;190;88
75114001;20180111;0,0;22;7,1;4,4;40;89
75114001;20180112;0,0;0;6,2;4,0;10;86
75114001;20180113;0,0;0;4,7;5,2;130;84
75114001;20180114;0,0;0;4,6;4,1;230;83
75114001;20180115;9,7;617;7,3;10,9;220;87
75114001;20180116;5,2;422;7,9;9,0;280;78
75114001;20180117;4,4;323;6,0;7,9;280;71
75114001;20180118;3,2;268;9,2;8,5;250;82
75114001;20180119;3,0;260;5,2;6,6;290;81
75114001;20180120;5,6;555;7,8;7,7;300;88
75114001;20180121;9,8;968;7,9;7,3;360;87
75114001;20180122;7,2;260;11,3;7,6;320;83
75114001;20180123;0,2;65;9,9;6,2;230;85
75114001;20180124;6,7;449;12,2;8,3;220;81
75114001;20180125;1,4;316;8,9;6,0;230;90
75114001;20180126;1,6;46;7,1;3,3;210;87
75114001;20180127;0,6;188;5,1;5,5;220;90
75114001;20180128;0,0;41;9,0;5,0;220;89
75114001;20180129;0,0;83;10,5;5,4;260;81
75114001;20180130;0,2;151;10,0;5,9;230;88
75114001;20180131;11,1;492;8,1;7,6;230;85
75114001;20180201;1,2;90;4,8;5,5;260;76
75114001;20180202;0,4;74;5,1;6,0;320;78
75114001;20180203;6,0;1019;4,3;4,1;320;87
75114001;20180204;0,0;29;2,5;7,7;30;79
75114001;20180205;0,2;752;0,4;5,3;60;84
75114001;20180206;12,7;1324;-0,1;7,0;20;94
75114001;20180207;0,0;35;-1,0;6,3;30;85
75114001;20180208;0,0;11;0,2;3,3;210;74
75114001;20180209;3,0;448;-0,6;5,0;190;89
75114001;20180210;2,4;489;2,9;6,4;200;77
75114001;20180211;0,8;81;4,6;7,2;290;83
75114001;20180212;1,0;41;2,8;4,9;290;76
75114001;20180213;0,4;252;1,4;7,6;190;79
75114001;20180214;5,6;518;2,9;6,8;170;90
75114001;20180215;3,6;483;8,4;4,6;350;90
75114001;20180216;0,0;0;6,8;4,2;320;69
75114001;20180217;0,0;0;6,1;4,0;360;72
75114001;20180218;0,0;0;3,9;4,0;170;83
75114001;20180219;3,0;871;3,7;4,1;160;90
75114001;20180220;0,0;106;4,9;5,5;20;83
75114001;20180221;0,0;0;2,6;6,5;20;73
75114001;20180222;0,0;0;1,7;6,9;60;64
75114001;20180223;0,0;0;1,3;7,4;50;56
75114001;20180224;0,0;0;2,3;7,2;70;49
75114001;20180225;0,0;0;0,3;7,2;70;44
75114001;20180226;0,0;0;-2,1;8,1;70;47
75114001;20180227;0,0;25;-3,8;6,8;60;57
75114001;20180228;0,6;279;-3,5;8,0;100;45
75114001;20180301;0,0;120;-0,5;7,1;100;71
75114001;20180302;1,0;;4,2;5,6;220;73
75114001;20180303;0,2;36;6,1;4,4;110;74
75114001;20180304;7,1;432;5,8;4,2;210;90
75114001;20180305;0,0;6;8,8;4,2;160;74
75114001;20180306;3,0;280;8,1;5,1;210;78
75114001;20180307;3,2;202;6,5;6,9;260;82
75114001;20180308;3,2;369;6,7;8,3;220;84
75114001;20180309;0,6;195;10,4;4,9;170;79
75114001;20180310;16,5;612;13,5;5,0;210;80
75114001;20180311;0,2;15;13,6;6,5;220;71
75114001;20180312;2,0;109;10,8;9,5;260;73
75114001;20180313;0,0;32;9,9;6,8;290;73
75114001;20180314;5,6;172;9,8;7,6;160;66
75114001;20180315;2,6;169;10,3;7,5;220;80
75114001;20180316;0,4;89;9,3;5,0;220;77
75114001;20180317;10,1;929;4,2;5,8;30;90
75114001;20180318;2,4;785;0,3;5,9;70;82
75114001;20180319;0,0;0;0,4;6,1;30;81
75114001;20180320;0,0;0;3,5;8,1;20;59
75114001;20180321;0,0;0;4,6;6,8;30;67
75114001;20180322;0,0;0;6,0;5,7;300;70
75114001;20180323;0,0;97;6,2;5,7;220;75
75114001;20180324;0,0;30;9,6;4,2;130;66
75114001;20180325;0,0;225;11,2;5,3;20;60
75114001;20180326;0,6;111;10,2;5,1;20;54
75114001;20180327;7,0;561;9,3;6,6;190;80
75114001;20180328;8,9;345;8,8;8,1;300;78
75114001;20180329;2,8;257;7,7;6,6;200;73
75114001;20180330;0,2;53;8,0;8,2;210;74
75114001;20180331;0,0;11;8,0;5,4;250;73
75114001;20180401;0,0;66;8,9;5,3;260;64
75114001;20180402;0,6;357;11,8;6,2;160;62
75114001;20180403;7,2;239;11,5;6,7;260;76
75114001;20180404;1,4;223;11,0;8,7;220;79
75114001;20180405;0,0;5;8,9;7,0;290;63
75114001;20180406;0,0;0;13,0;6,5;150;58
75114001;20180407;0,0;22;16,2;4,9;350;62
75114001;20180408;0,0;33;16,6;7,1;210;61
75114001;20180409;8,1;546;13,2;4,1;290;82
75114001;20180410;0,2;;13,0;7,4;170;70
75114001;20180411;0,0;0;14,1;4,6;50;56
75114001;20180412;4,8;383;11,9;4,8;10;81
75114001;20180413;0,0;0;13,5;4,9;230;75
75114001;20180414;0,2;97;13,1;4,5;190;76
75114001;20180415;0,0;0;13,8;4,7;230;71
75114001;20180416;0,0;0;13,0;4,1;230;64
